Portland Trail Blazers,Los Angeles Clippers,-1
Minnesota Timberwolves,Miami Heat,-1
Memphis Grizzlies,Milwaukee Bucks,-1
New Orleans Pelicans,San Antonio Spurs,1
Orlando Magic,Brooklyn Nets,-1
Miami Heat,Dallas Mavericks,1
Utah Jazz,Detroit Pistons,1
Charlotte Hornets,Los Angeles Lakers,-1
Sacramento Kings,Oklahoma City Thunder,-1
Golden State Warriors,Phoenix Suns,-1
Denver Nuggets,Portland Trail Blazers,-1
Philadelphia 76ers,Toronto Raptors,-1
Detroit Pistons,Chicago Bulls,-1
New Orleans Pelicans,Cleveland Cavaliers,-1
Utah Jazz,Indiana Pacers,-1
San Antonio Spurs,Los Angeles Clippers,1
Atlanta Hawks,New York Knicks,1
Sacramento Kings,Dallas Mavericks,-1
San Antonio Spurs,Golden State Warriors,1
Los Angeles Lakers,Memphis Grizzlies,-1
Oklahoma City Thunder,Milwaukee Bucks,-1
Charlotte Hornets,Portland Trail Blazers,-1
Orlando Magic,Toronto Raptors,-1
Utah Jazz,Atlanta Hawks,-1
Oklahoma City Thunder,Boston Celtics,1
Portland Trail Blazers,Denver Nuggets,1
Indiana Pacers,Miami Heat,1
Houston Rockets,Minnesota Timberwolves,1
Los Angeles Lakers,New Orleans Pelicans,-1
Orlando Magic,New York Knicks,1
Brooklyn Nets,Phoenix Suns,-1
Detroit Pistons,Washington Wizards,-1
Philadelphia 76ers,Dallas Mavericks,-1
Brooklyn Nets,Golden State Warriors,-1
Sacramento Kings,Memphis Grizzlies,-1
Chicago Bulls,Toronto Raptors,1
Miami Heat,Atlanta Hawks,-1
Cleveland Cavaliers,Boston Celtics,1
Philadelphia 76ers,Houston Rockets,-1
Denver Nuggets,Indiana Pacers,1
San Antonio Spurs,Los Angeles Lakers,1
Minnesota Timberwolves,New Orleans Pelicans,-1
Utah Jazz,New York Knicks,1
Detroit Pistons,Oklahoma City Thunder,1
Milwaukee Bucks,Orlando Magic,-1
Charlotte Hornets,Phoenix Suns,1
Indiana Pacers,Chicago Bulls,1
Atlanta Hawks,Cleveland Cavaliers,-1
Minnesota Timberwolves,Dallas Mavericks,-1
Charlotte Hornets,Golden State Warriors,-1
Phoenix Suns,Los Angeles Clippers,-1
Detroit Pistons,Memphis Grizzlies,-1
Brooklyn Nets,Portland Trail Blazers,-1
San Antonio Spurs,Sacramento Kings,-1
Utah Jazz,Toronto Raptors,-1
Orlando Magic,Washington Wizards,-1
Golden State Warriors,Los Angeles Lakers,1
Milwaukee Bucks,Miami Heat,1
Denver Nuggets,New York Knicks,-1
Houston Rockets,Oklahoma City Thunder,1
Phoenix Suns,Boston Celtics,1
Miami Heat,Brooklyn Nets,1
Dallas Mavericks,Charlotte Hornets,1
Denver Nuggets,Cleveland Cavaliers,1
Orlando Magic,Detroit Pistons,1
Chicago Bulls,Los Angeles Clippers,1
Houston Rockets,Memphis Grizzlies,-1
New Orleans Pelicans,Portland Trail Blazers,-1
Philadelphia 76ers,San Antonio Spurs,-1
Los Angeles Lakers,Atlanta Hawks,1
New York Knicks,Milwaukee Bucks,-1
New Orleans Pelicans,Sacramento Kings,1
Oklahoma City Thunder,Utah Jazz,-1
Milwaukee Bucks,Brooklyn Nets,1
San Antonio Spurs,Cleveland Cavaliers,1
Oklahoma City Thunder,Denver Nuggets,-1
Phoenix Suns,Detroit Pistons,1
Los Angeles Lakers,Houston Rockets,1
Charlotte Hornets,Indiana Pacers,-1
New York Knicks,Minnesota Timberwolves,-1
Los Angeles Clippers,Orlando Magic,1
Boston Celtics,Philadelphia 76ers,1
Memphis Grizzlies,Toronto Raptors,-1
Dallas Mavericks,Washington Wizards,1
Los Angeles Clippers,Miami Heat,1
Chicago Bulls,Sacramento Kings,-1
Detroit Pistons,Atlanta Hawks,-1
Orlando Magic,Charlotte Hornets,1
Los Angeles Lakers,Dallas Mavericks,-1
New Orleans Pelicans,Denver Nuggets,-1
Utah Jazz,Golden State Warriors,-1
Boston Celtics,Memphis Grizzlies,-1
San Antonio Spurs,Minnesota Timberwolves,1
Brooklyn Nets,Oklahoma City Thunder,1
Phoenix Suns,Philadelphia 76ers,1
Chicago Bulls,Portland Trail Blazers,-1
Milwaukee Bucks,Toronto Raptors,-1
Cleveland Cavaliers,Washington Wizards,-1
Toronto Raptors,Cleveland Cavaliers,1
Dallas Mavericks,Houston Rockets,-1
Phoenix Suns,Indiana Pacers,1
Washington Wizards,Milwaukee Bucks,1
Sacramento Kings,Minnesota Timberwolves,1
Philadelphia 76ers,New York Knicks,-1
Miami Heat,Orlando Magic,1
Brooklyn Nets,San Antonio Spurs,-1
New Orleans Pelicans,Utah Jazz,1
Portland Trail Blazers,Boston Celtics,1
Denver Nuggets,Los Angeles Lakers,1
Los Angeles Clippers,Memphis Grizzlies,-1
Charlotte Hornets,Miami Heat,-1
Golden State Warriors,Oklahoma City Thunder,1
Los Angeles Clippers,Charlotte Hornets,1
Orlando Magic,Cleveland Cavaliers,-1
Indiana Pacers,Dallas Mavericks,1
New York Knicks,Houston Rockets,-1
Portland Trail Blazers,Philadelphia 76ers,1
Phoenix Suns,Toronto Raptors,-1
Chicago Bulls,Utah Jazz,1
Chicago Bulls,Denver Nuggets,-1
Golden State Warriors,Miami Heat,1
Detroit Pistons,Milwaukee Bucks,-1
Sacramento Kings,New Orleans Pelicans,1
Atlanta Hawks,Washington Wizards,1
Toronto Raptors,Atlanta Hawks,1
Portland Trail Blazers,Charlotte Hornets,1
Washington Wizards,Cleveland Cavaliers,-1
New York Knicks,Dallas Mavericks,-1
Los Angeles Clippers,Detroit Pistons,1
Sacramento Kings,Houston Rockets,-1
Memphis Grizzlies,Los Angeles Lakers,1
Milwaukee Bucks,Minnesota Timberwolves,1
Utah Jazz,Oklahoma City Thunder,-1
Golden State Warriors,Orlando Magic,1
Brooklyn Nets,Philadelphia 76ers,1
Denver Nuggets,Phoenix Suns,-1
Indiana Pacers,San Antonio Spurs,-1
New Orleans Pelicans,Atlanta Hawks,-1
Chicago Bulls,Boston Celtics,1
Golden State Warriors,Charlotte Hornets,1
Phoenix Suns,Denver Nuggets,-1
Milwaukee Bucks,Detroit Pistons,1
Los Angeles Clippers,Houston Rockets,1
Orlando Magic,Indiana Pacers,-1
Minnesota Timberwolves,Los Angeles Lakers,1
New York Knicks,Oklahoma City Thunder,-1
Memphis Grizzlies,Portland Trail Blazers,1
Sacramento Kings,San Antonio Spurs,-1
Dallas Mavericks,Toronto Raptors,1
Charlotte Hornets,Atlanta Hawks,-1
Indiana Pacers,Cleveland Cavaliers,-1
Houston Rockets,Milwaukee Bucks,1
Dallas Mavericks,Philadelphia 76ers,1
Los Angeles Clippers,Utah Jazz,1
New Orleans Pelicans,Washington Wizards,-1
San Antonio Spurs,Boston Celtics,1
Chicago Bulls,Brooklyn Nets,1
Golden State Warriors,Detroit Pistons,1
Toronto Raptors,Los Angeles Lakers,-1
Miami Heat,New York Knicks,1
Orlando Magic,Phoenix Suns,1
Minnesota Timberwolves,Portland Trail Blazers,-1
Memphis Grizzlies,Sacramento Kings,1
Minnesota Timberwolves,Los Angeles Clippers,-1
San Antonio Spurs,Philadelphia 76ers,1
Denver Nuggets,Utah Jazz,1
Miami Heat,Washington Wizards,-1
Boston Celtics,Atlanta Hawks,-1
Dallas Mavericks,Chicago Bulls,1
Milwaukee Bucks,Cleveland Cavaliers,-1
Portland Trail Blazers,Denver Nuggets,1
Los Angeles Lakers,Detroit Pistons,1
Orlando Magic,Golden State Warriors,-1
Oklahoma City Thunder,New Orleans Pelicans,-1
Brooklyn Nets,New York Knicks,1
Indiana Pacers,Phoenix Suns,-1
Toronto Raptors,Sacramento Kings,1
Detroit Pistons,Boston Celtics,-1
San Antonio Spurs,Brooklyn Nets,-1
Chicago Bulls,Charlotte Hornets,1
Memphis Grizzlies,Houston Rockets,-1
Orlando Magic,Los Angeles Clippers,-1
Atlanta Hawks,Miami Heat,1
Dallas Mavericks,Milwaukee Bucks,1
Philadelphia 76ers,Minnesota Timberwolves,1
Toronto Raptors,Utah Jazz,1
Los Angeles Lakers,Washington Wizards,-1
New Orleans Pelicans,Golden State Warriors,-1
Cleveland Cavaliers,New York Knicks,1
Indiana Pacers,Portland Trail Blazers,-1
Los Angeles Lakers,Boston Celtics,-1
Atlanta Hawks,Brooklyn Nets,1
New York Knicks,Charlotte Hornets,-1
Phoenix Suns,Dallas Mavericks,1
San Antonio Spurs,Memphis Grizzlies,1
Miami Heat,Milwaukee Bucks,-1
Houston Rockets,Minnesota Timberwolves,1
Oklahoma City Thunder,Philadelphia 76ers,1
Indiana Pacers,Sacramento Kings,-1
Cleveland Cavaliers,Toronto Raptors,1
Orlando Magic,Utah Jazz,1
Denver Nuggets,Washington Wizards,-1
Golden State Warriors,Chicago Bulls,1
Philadelphia 76ers,Detroit Pistons,1
Phoenix Suns,Houston Rockets,-1
New Orleans Pelicans,Los Angeles Clippers,-1
Orlando Magic,Sacramento Kings,1
Minnesota Timberwolves,San Antonio Spurs,-1
Denver Nuggets,Atlanta Hawks,-1
Washington Wizards,Boston Celtics,-1
Milwaukee Bucks,Dallas Mavericks,-1
Oklahoma City Thunder,Detroit Pistons,1
New Orleans Pelicans,Los Angeles Lakers,1
Miami Heat,Memphis Grizzlies,-1
Portland Trail Blazers,New York Knicks,1
Cleveland Cavaliers,Brooklyn Nets,1
Atlanta Hawks,Indiana Pacers,1
Phoenix Suns,Los Angeles Clippers,-1
Golden State Warriors,Minnesota Timberwolves,1
Utah Jazz,Sacramento Kings,-1
Denver Nuggets,Toronto Raptors,-1
Boston Celtics,Washington Wizards,-1
Toronto Raptors,Cleveland Cavaliers,-1
Portland Trail Blazers,Detroit Pistons,1
Sacramento Kings,Los Angeles Lakers,-1
Dallas Mavericks,Memphis Grizzlies,-1
New York Knicks,New Orleans Pelicans,-1
Milwaukee Bucks,Oklahoma City Thunder,-1
Miami Heat,Phoenix Suns,1
San Antonio Spurs,Utah Jazz,-1
Philadelphia 76ers,Atlanta Hawks,-1
Brooklyn Nets,Chicago Bulls,-1
Boston Celtics,Charlotte Hornets,-1
New Orleans Pelicans,Dallas Mavericks,-1
Miami Heat,Denver Nuggets,-1
Houston Rockets,Golden State Warriors,-1
Los Angeles Clippers,Indiana Pacers,1
Portland Trail Blazers,Minnesota Timberwolves,-1
Washington Wizards,Orlando Magic,1
New York Knicks,San Antonio Spurs,-1
Cleveland Cavaliers,Oklahoma City Thunder,-1
Houston Rockets,Sacramento Kings,1
Orlando Magic,Atlanta Hawks,-1
New York Knicks,Boston Celtics,1
Philadelphia 76ers,Brooklyn Nets,-1
Portland Trail Blazers,Chicago Bulls,-1
Charlotte Hornets,Memphis Grizzlies,-1
Oklahoma City Thunder,Minnesota Timberwolves,1
Cleveland Cavaliers,New Orleans Pelicans,-1
Detroit Pistons,Phoenix Suns,1
Los Angeles Lakers,San Antonio Spurs,1
Indiana Pacers,Toronto Raptors,-1
Miami Heat,Utah Jazz,1
Los Angeles Clippers,Washington Wizards,-1
Brooklyn Nets,Charlotte Hornets,1
Golden State Warriors,Dallas Mavericks,1
Denver Nuggets,Houston Rockets,-1
Portland Trail Blazers,Indiana Pacers,1
Los Angeles Clippers,Milwaukee Bucks,-1
Atlanta Hawks,Orlando Magic,-1
Memphis Grizzlies,Philadelphia 76ers,1
Detroit Pistons,Sacramento Kings,1
San Antonio Spurs,Denver Nuggets,1
Chicago Bulls,Miami Heat,1
Los Angeles Lakers,Minnesota Timberwolves,1
Golden State Warriors,New Orleans Pelicans,1
Toronto Raptors,New York Knicks,1
Phoenix Suns,Oklahoma City Thunder,-1
Utah Jazz,Washington Wizards,-1
Chicago Bulls,Atlanta Hawks,-1
Charlotte Hornets,Cleveland Cavaliers,-1
Los Angeles Lakers,Indiana Pacers,-1
Detroit Pistons,Los Angeles Clippers,-1
Boston Celtics,Philadelphia 76ers,1
Milwaukee Bucks,Phoenix Suns,1
San Antonio Spurs,Portland Trail Blazers,-1
Orlando Magic,Toronto Raptors,-1
Miami Heat,Brooklyn Nets,1
Golden State Warriors,Memphis Grizzlies,-1
Utah Jazz,New Orleans Pelicans,-1
Dallas Mavericks,New York Knicks,1
Oklahoma City Thunder,Sacramento Kings,1
Minnesota Timberwolves,Washington Wizards,-1
Orlando Magic,Boston Celtics,-1
Phoenix Suns,Charlotte Hornets,1
Atlanta Hawks,Cleveland Cavaliers,1
Houston Rockets,Denver Nuggets,1
Dallas Mavericks,Detroit Pistons,1
Indiana Pacers,Los Angeles Clippers,-1
Utah Jazz,Miami Heat,1
Milwaukee Bucks,Portland Trail Blazers,-1
Memphis Grizzlies,San Antonio Spurs,1
Brooklyn Nets,Toronto Raptors,-1
New York Knicks,Chicago Bulls,-1
Oklahoma City Thunder,Golden State Warriors,-1
New Orleans Pelicans,Houston Rockets,1
Milwaukee Bucks,Sacramento Kings,1
Minnesota Timberwolves,Boston Celtics,-1
Brooklyn Nets,Cleveland Cavaliers,-1
Los Angeles Clippers,Denver Nuggets,-1
Toronto Raptors,Detroit Pistons,1
Oklahoma City Thunder,Los Angeles Lakers,1
Chicago Bulls,Memphis Grizzlies,1
Washington Wizards,Miami Heat,1
Utah Jazz,Orlando Magic,1
Charlotte Hornets,Philadelphia 76ers,1
Portland Trail Blazers,San Antonio Spurs,1
Utah Jazz,Charlotte Hornets,-1
San Antonio Spurs,Dallas Mavericks,-1
Indiana Pacers,Denver Nuggets,-1
Atlanta Hawks,Houston Rockets,1
Milwaukee Bucks,Los Angeles Clippers,-1
Portland Trail Blazers,New Orleans Pelicans,1
Phoenix Suns,New York Knicks,1
Detroit Pistons,Brooklyn Nets,-1
Memphis Grizzlies,Cleveland Cavaliers,-1
Boston Celtics,Miami Heat,-1
Indiana Pacers,Minnesota Timberwolves,1
New Orleans Pelicans,Oklahoma City Thunder,1
Philadelphia 76ers,Orlando Magic,1
Los Angeles Lakers,Sacramento Kings,-1
New York Knicks,Toronto Raptors,-1
Phoenix Suns,Washington Wizards,1
Toronto Raptors,Chicago Bulls,-1
Denver Nuggets,Charlotte Hornets,-1
Atlanta Hawks,Dallas Mavericks,1
Sacramento Kings,Golden State Warriors,-1
Portland Trail Blazers,Houston Rockets,-1
Utah Jazz,Memphis Grizzlies,1
Los Angeles Clippers,San Antonio Spurs,-1
Los Angeles Clippers,Atlanta Hawks,-1
Denver Nuggets,Brooklyn Nets,-1
Minnesota Timberwolves,Cleveland Cavaliers,-1
New Orleans Pelicans,Indiana Pacers,-1
Golden State Warriors,Los Angeles Lakers,-1
Philadelphia 76ers,Miami Heat,1
Charlotte Hornets,Milwaukee Bucks,1
Portland Trail Blazers,Oklahoma City Thunder,1
Boston Celtics,Orlando Magic,-1
Dallas Mavericks,Phoenix Suns,-1
Chicago Bulls,Washington Wizards,1
Los Angeles Lakers,Chicago Bulls,-1
Golden State Warriors,Los Angeles Clippers,-1
Cleveland Cavaliers,Miami Heat,-1
Washington Wizards,New York Knicks,1
Oklahoma City Thunder,San Antonio Spurs,1
Milwaukee Bucks,Atlanta Hawks,1
Brooklyn Nets,Boston Celtics,1
Los Angeles Lakers,Dallas Mavericks,-1
Minnesota Timberwolves,Denver Nuggets,-1
Indiana Pacers,Detroit Pistons,-1
Houston Rockets,Memphis Grizzlies,1
San Antonio Spurs,New Orleans Pelicans,-1
Charlotte Hornets,Oklahoma City Thunder,-1
Cleveland Cavaliers,Orlando Magic,1
Philadelphia 76ers,Portland Trail Blazers,-1
Phoenix Suns,Sacramento Kings,1
Indiana Pacers,Brooklyn Nets,1
New Orleans Pelicans,Chicago Bulls,-1
Orlando Magic,Charlotte Hornets,1
Minnesota Timberwolves,Golden State Warriors,-1
Toronto Raptors,Los Angeles Clippers,1
Memphis Grizzlies,Miami Heat,1
Atlanta Hawks,Milwaukee Bucks,1
New York Knicks,Sacramento Kings,-1
Philadelphia 76ers,Utah Jazz,-1
Boston Celtics,Washington Wizards,-1
Detroit Pistons,Cleveland Cavaliers,1
Oklahoma City Thunder,Dallas Mavericks,-1
Toronto Raptors,Denver Nuggets,1
Phoenix Suns,Los Angeles Lakers,1
New York Knicks,Portland Trail Blazers,-1
Houston Rockets,San Antonio Spurs,-1
Sacramento Kings,Brooklyn Nets,-1
Milwaukee Bucks,Charlotte Hornets,1
Washington Wizards,Houston Rockets,1
Chicago Bulls,Indiana Pacers,1
Utah Jazz,Los Angeles Clippers,-1
Orlando Magic,Miami Heat,1
Cleveland Cavaliers,Atlanta Hawks,-1
Brooklyn Nets,Chicago Bulls,1
Washington Wizards,Dallas Mavericks,-1
Los Angeles Lakers,Denver Nuggets,1
Philadelphia 76ers,Golden State Warriors,-1
San Antonio Spurs,Memphis Grizzlies,-1
Phoenix Suns,New Orleans Pelicans,-1
Detroit Pistons,Orlando Magic,1
Toronto Raptors,Portland Trail Blazers,-1
Minnesota Timberwolves,Utah Jazz,-1
Sacramento Kings,Boston Celtics,-1
Milwaukee Bucks,Cleveland Cavaliers,1
Charlotte Hornets,Houston Rockets,-1
Miami Heat,Indiana Pacers,-1
New York Knicks,Los Angeles Clippers,-1
Phoenix Suns,Oklahoma City Thunder,-1
New Orleans Pelicans,San Antonio Spurs,-1
Denver Nuggets,Chicago Bulls,-1
Sacramento Kings,Minnesota Timberwolves,1
Dallas Mavericks,Boston Celtics,1
Cleveland Cavaliers,Charlotte Hornets,1
Toronto Raptors,Golden State Warriors,-1
Memphis Grizzlies,Los Angeles Lakers,1
Indiana Pacers,Milwaukee Bucks,1
Houston Rockets,New Orleans Pelicans,-1
Detroit Pistons,New York Knicks,1
Washington Wizards,Oklahoma City Thunder,-1
Brooklyn Nets,Orlando Magic,1
Philadelphia 76ers,Phoenix Suns,-1
Atlanta Hawks,Utah Jazz,1
Boston Celtics,Chicago Bulls,-1
Memphis Grizzlies,Denver Nuggets,-1
Miami Heat,Houston Rockets,-1
Philadelphia 76ers,Los Angeles Clippers,-1
Utah Jazz,Minnesota Timberwolves,1
Charlotte Hornets,Orlando Magic,1
Atlanta Hawks,Portland Trail Blazers,1
Washington Wizards,San Antonio Spurs,-1
Dallas Mavericks,Cleveland Cavaliers,1
Sacramento Kings,Detroit Pistons,-1
Indiana Pacers,Los Angeles Lakers,-1
Brooklyn Nets,Miami Heat,-1
Milwaukee Bucks,New York Knicks,1
Toronto Raptors,Phoenix Suns,-1
Charlotte Hornets,Boston Celtics,1
Dallas Mavericks,Brooklyn Nets,1
Houston Rockets,Chicago Bulls,-1
Oklahoma City Thunder,Golden State Warriors,-1
Atlanta Hawks,Los Angeles Clippers,1
New York Knicks,Memphis Grizzlies,-1
Denver Nuggets,Minnesota Timberwolves,1
Washington Wizards,New Orleans Pelicans,1
Cleveland Cavaliers,Philadelphia 76ers,-1
Los Angeles Lakers,Portland Trail Blazers,-1
Indiana Pacers,Utah Jazz,1
Phoenix Suns,Milwaukee Bucks,1
Detroit Pistons,San Antonio Spurs,1
Memphis Grizzlies,Atlanta Hawks,-1
Boston Celtics,Brooklyn Nets,1
Utah Jazz,Chicago Bulls,1
New Orleans Pelicans,Charlotte Hornets,-1
Houston Rockets,Cleveland Cavaliers,1
Detroit Pistons,Dallas Mavericks,1
Orlando Magic,Denver Nuggets,-1
Indiana Pacers,Golden State Warriors,-1
Los Angeles Lakers,Los Angeles Clippers,-1
Phoenix Suns,Minnesota Timberwolves,1
Milwaukee Bucks,Philadelphia 76ers,1
Oklahoma City Thunder,Sacramento Kings,-1
New York Knicks,Washington Wizards,-1
Houston Rockets,New York Knicks,1
Miami Heat,Portland Trail Blazers,-1
Charlotte Hornets,Toronto Raptors,1
Philadelphia 76ers,Brooklyn Nets,1
Atlanta Hawks,Detroit Pistons,1
Cleveland Cavaliers,Golden State Warriors,-1
Boston Celtics,Indiana Pacers,-1
Orlando Magic,Los Angeles Lakers,-1
Minnesota Timberwolves,Milwaukee Bucks,-1
Memphis Grizzlies,New Orleans Pelicans,-1
Utah Jazz,Oklahoma City Thunder,-1
Denver Nuggets,Sacramento Kings,1
Phoenix Suns,San Antonio Spurs,-1
Chicago Bulls,Washington Wizards,-1
Milwaukee Bucks,Chicago Bulls,-1
Brooklyn Nets,Detroit Pistons,-1
Utah Jazz,Houston Rockets,-1
Dallas Mavericks,Los Angeles Clippers,-1
San Antonio Spurs,Minnesota Timberwolves,1
Charlotte Hornets,New York Knicks,1
Indiana Pacers,Philadelphia 76ers,-1
Orlando Magic,Portland Trail Blazers,-1
Boston Celtics,Toronto Raptors,-1
Washington Wizards,Atlanta Hawks,-1
Miami Heat,Los Angeles Clippers,1
Portland Trail Blazers,Los Angeles Lakers,1
Phoenix Suns,Memphis Grizzlies,-1
Cleveland Cavaliers,Sacramento Kings,-1
New Orleans Pelicans,Boston Celtics,-1
Houston Rockets,Brooklyn Nets,1
Orlando Magic,Chicago Bulls,1
Detroit Pistons,Toronto Raptors,1
Minnesota Timberwolves,Indiana Pacers,1
Miami Heat,Los Angeles Lakers,1
Atlanta Hawks,Philadelphia 76ers,1
Cleveland Cavaliers,Phoenix Suns,-1
Dallas Mavericks,Sacramento Kings,1
Golden State Warriors,Utah Jazz,1
San Antonio Spurs,Washington Wizards,-1
Atlanta Hawks,Boston Celtics,1
Memphis Grizzlies,Brooklyn Nets,1
Washington Wizards,Chicago Bulls,1
San Antonio Spurs,Charlotte Hornets,1
Dallas Mavericks,Denver Nuggets,-1
New Orleans Pelicans,Detroit Pistons,1
Miami Heat,Golden State Warriors,-1
Houston Rockets,Orlando Magic,-1
Los Angeles Clippers,Portland Trail Blazers,1
Philadelphia 76ers,Toronto Raptors,-1
Oklahoma City Thunder,Houston Rockets,-1
Cleveland Cavaliers,Los Angeles Lakers,1
New York Knicks,Milwaukee Bucks,-1
Chicago Bulls,Boston Celtics,1
Denver Nuggets,Dallas Mavericks,-1
Detroit Pistons,Indiana Pacers,1
Cleveland Cavaliers,Los Angeles Clippers,1
Golden State Warriors,Oklahoma City Thunder,-1
Memphis Grizzlies,Orlando Magic,1
New Orleans Pelicans,Philadelphia 76ers,-1
Minnesota Timberwolves,Phoenix Suns,-1
Miami Heat,Sacramento Kings,1
Portland Trail Blazers,San Antonio Spurs,-1
Atlanta Hawks,Toronto Raptors,1
Los Angeles Lakers,Utah Jazz,-1
Brooklyn Nets,Washington Wizards,1
Washington Wizards,Brooklyn Nets,1
Atlanta Hawks,Chicago Bulls,1
Indiana Pacers,Charlotte Hornets,-1
Minnesota Timberwolves,Denver Nuggets,1
Philadelphia 76ers,Detroit Pistons,-1
Golden State Warriors,Houston Rockets,1
Portland Trail Blazers,Memphis Grizzlies,-1
Los Angeles Clippers,Sacramento Kings,1
Oklahoma City Thunder,Orlando Magic,1
Utah Jazz,San Antonio Spurs,-1
New Orleans Pelicans,Toronto Raptors,1
Detroit Pistons,Atlanta Hawks,-1
Minnesota Timberwolves,Charlotte Hornets,-1
Chicago Bulls,Cleveland Cavaliers,-1
Denver Nuggets,Golden State Warriors,-1
Indiana Pacers,Houston Rockets,-1
